shop_id,transaction_id,customer_name,city,address,timestamp,tortilla_type,price,quantity
79,12e6754b-1593-4e57-af54-8020a3e26c6e,Ibán Gracia Vila,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 12:10:25.913846,without_onion,N/A,1
79,3eaf8efe-db9e-4b81-9621-7d5456791427,Otilia del Múñiz,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 21:26:53.923008,vegan,11.58,4
79,df529b1c-51ce-4c29-a58c-fd0f6518564d,Saturnino Chaparro Castells,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 02:09:53.383560,with_onion,,4
79,c7a27f27-3b06-4442-8928-dcd543514d5f,Reynaldo Estevez,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 12:00:33.022317,without_onion,10.91,1
79,26fb043e-7ea4-495b-b076-fa1edd8be585,José Abril Lluch,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 04:41:29.341721,vegan,,1
79,c1d308ff-6b7a-400e-90d6-988023252489,Yéssica Morillo Rius,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 23:26:01.031176,vegan,,2
79,4c31b508-af5d-4cd0-b457-0290fc21ed46,Javier Rafa León Roura,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 11:03:52.519955,without_onion,6.11,5
79,a56500db-3d9b-466f-8253-d5656919c615,Humberto Calderon Bonet,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 13:18:50.942459,with_onion,11.02,1
79,d99654e0-06c6-4f42-b301-9cc1a40abb23,Débora Sofía Estrada Plaza,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 01:37:48.965868,vegan,7.09,3
79,6d84a80a-042c-4643-87f7-c5121422262e,Pedro Herrera Sierra,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 00:22:46.940493,vegan,,5
79,0fc62958-2ba4-4692-b7d9-08a15f531f2a,Anunciación Cobos Santamaría,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 23:53:12.339585,with_onion,,2
79,ef6eb875-6060-4585-8dab-454e739b7513,Cruz Peinado Quero,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 14:46:17.295687,with_onion,,5
79,5792166a-3552-483a-94bc-3a88e7e48075,Calixto del Iriarte,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 21:19:30.466511,without_onion,N/A,3
79,96ad3d12-ab83-448f-af44-f192d40f6061,Josep Clavero Ballesteros,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 04:16:07.296582,without_onion,N/A,2
79,82988da5-ca56-4375-8d7f-61b731824407,Visitación Ramirez-Alemán,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 17:37:33.282830,with_onion,14.47,3
79,cba35449-731c-4f1a-8945-bb72c51d90b0,Julio Clemente Barceló,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 04:17:02.486886,classic,N/A,4
79,33b0afa7-4a73-4e49-89a4-42560da2f2fe,Bernabé Aristides Becerra Pelayo,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 21:58:56.201544,without_onion,,3
79,84e8420d-df3d-4c93-97a1-857b545c203a,Miguel Ángel Iglesia Francisco,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 16:13:59.682224,with_onion,N/A,4
79,56249bdc-97b3-4144-9703-1c62a6857fce,Juan Pablo Marín Iriarte,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 04:14:49.214497,with_onion,,4
79,a3fe4e90-ebfc-47ec-86fe-c1a213050350,Feliciano Ojeda Manjón,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 02:08:16.828154,classic,9.03,1
79,c28a5f94-fb0a-41cb-97dc-9abad60e611d,César Echevarría Alcalá,Palma,"Rambla Jose Ramón Bellido 7, León, 43204",2026-05-01 19:00:19.305694,without_onion,11.14,5
