shop_id,transaction_id,customer_name,city,address,timestamp,tortilla_type,price,quantity
45,62533b6c-6c97-446d-8c2c-387e8c1e98f5,Visitación Echevarría Torrent,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 05:52:41.524199,classic,,3
45,21bb489c-2ba3-4bb8-9d7b-c9cd5c109533,Berta Anaya Mendoza,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 09:39:27.646950,without_onion,N/A,1
45,8001e3c5-c8eb-47f7-8a81-d4d1e5eea5db,Salvador Álamo Jover,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 17:48:03.290906,classic,,5
45,a167f0f6-ade4-4993-9259-4721b7cde047,Iván Elías-Arranz,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 09:10:34.264951,classic,N/A,5
45,e0b5f850-62fe-4012-a0f8-03cd712f8d8c,Teresita Toledo Marcos,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 05:35:41.972661,classic,7.67,2
45,eb1a53fb-3f65-4f3f-9d46-a60b65e5bcec,Lupita Hierro Gibert,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 05:17:34.746109,vegan,6.75,2
45,bcecd67b-05c2-48ab-af38-c342ca92a0cf,Ariadna Maite Torres Carmona,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 00:07:22.588986,classic,12.0,4
45,cee22f29-5aa1-4ecb-b05e-35dee4f7d1e6,Elena de Elorza,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 20:43:10.801522,without_onion,10.53,5
45,28e0d2ee-34a7-482e-b88c-e88ce4ef810a,Isabel del Bayón,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 20:57:08.259375,with_onion,,2
45,7227f27b-f655-4a4e-b00a-4710565acc03,Flora Custodia Blázquez Soto,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 14:23:25.428408,classic,11.04,4
45,43301d71-3f2f-42a6-b6eb-3bc3cda36bf6,Prudencio Canales Romero,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 15:00:25.595623,without_onion,9.76,1
45,57302690-bee8-4d2c-8b86-833b77eb6aa8,Jenaro Prats Cepeda,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 00:18:27.159863,with_onion,,2
45,c592ca71-6a54-4c9d-a018-09f0a08ef119,Vilma Villa Cabello,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 22:25:25.589292,with_onion,N/A,3
45,57201f4d-3620-403c-988e-2c12a182c86d,Macaria Uría Giner,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 21:55:36.352788,vegan,,1
45,d718d234-4cc0-48e9-a696-48d8e38ee366,Rocío Carro Castell,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 09:14:45.121946,without_onion,,1
45,f1b42032-9836-4115-b8db-d014248f7eaf,Javier Neira Vilar,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 20:04:08.120347,vegan,14.45,1
45,63b7328e-bfe6-4a72-aeeb-f5eb89b86e53,Jordi Rufino Garcia Arellano,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 16:43:17.214617,classic,,4
45,5f91054f-8802-42fb-8570-a57bbfbad52e,Encarnacion Segovia Rivera,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 22:15:26.039599,vegan,N/A,2
45,64ee63fe-d8bd-441d-9180-bf73597839ca,Encarnación Batalla Belmonte,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 16:14:42.645722,with_onion,N/A,5
45,d5256a44-40c6-4c0a-91d6-0fe68f0aa0aa,Íñigo de Gutiérrez,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 01:34:49.650424,classic,N/A,2
45,b65bd047-737a-453a-9bcb-a0fd2c2d508b,Aroa Maza-Andrés,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 00:31:25.695665,without_onion,13.55,4
45,8bf7581d-7e34-406a-9b98-1eab0977bbff,Glauco Mulet-Godoy,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 21:10:17.259647,with_onion,,5
45,c4812851-8725-43fb-a267-b4482fa30bbd,Dan Tovar Nicolau,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 08:31:57.741137,with_onion,,1
45,33256f99-a432-4959-b2ba-c350c25926f8,Eugenia Casal León,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 02:15:12.055845,classic,,5
45,6dbd152d-aba5-47e0-9378-11e93a713be0,Eric Zabaleta Mulet,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 05:42:36.532347,vegan,11.51,5
45,11d9f226-4711-43bf-8af0-41ffa116026a,Moisés Cózar-Palomo,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 09:59:46.215686,without_onion,,2
45,3f3c5c62-11ff-48d9-95b9-a37854f628db,Nacho de Bueno,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 13:50:31.556930,with_onion,,4
45,6541306a-3b48-46c4-92d2-699f78a7a584,Cruz Arribas Vicente,Murcia,"Pasadizo Rita Burgos 76 Puerta 5 , Álava, 33215",2026-05-01 15:56:50.002153,with_onion,N/A,5
