shop_id,transaction_id,customer_name,city,address,timestamp,tortilla_type,price,quantity
98,7dbad654-726c-463b-8701-86ad8ea20a9a,Dimas Ochoa,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 20:02:52.620598,without_onion,,4
98,423d01d3-6517-4a94-b202-2096117ef57e,Poncio Corominas Ferrándiz,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 21:23:59.012838,vegan,11.29,3
98,2d7c6326-070d-4364-8f8b-78f9c56ae9f2,Rosa Palau Roselló,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 06:15:57.622546,vegan,9.66,5
98,62b4c2d1-4f45-472f-b592-cadc3211e2d3,Eladio del Montaña,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 14:28:43.625846,without_onion,7.83,5
98,de8b1b02-9a4f-4163-93a4-dbdb22b4466a,Herminia Paz Espada Linares,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 20:36:08.181850,vegan,N/A,1
98,1436444d-58e0-46eb-bd35-d91f257ea69f,Alejandra Tapia,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 20:47:31.767175,classic,N/A,1
98,842346d9-c4b4-492d-ba9c-1b4197ac2bd0,Cándido Aparicio Pomares,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 14:42:06.692580,with_onion,,4
98,06296f6d-d702-4606-8d87-4c56e85c6a24,Hernán Araujo Valderrama,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 17:11:34.154069,without_onion,N/A,5
98,307cd3ae-7cd2-4ab1-8dd3-276c266d0880,Nacho Adadia Bejarano,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 04:46:25.165096,with_onion,N/A,3
98,b970a0ee-a2bf-490d-b6ac-a12926fb482e,Nacho Aroca Mariño,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 02:02:01.343585,without_onion,,5
98,53150dd8-0a66-498a-a737-6d7cb41e0e76,Anselmo Abad-Arrieta,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 01:54:08.074344,with_onion,N/A,4
98,1d58c767-a311-41c7-b91a-1ffc8848ac31,Vicenta del Aguirre,Valencia,"Callejón de Florentino Dueñas 97, La Coruña, 37886",2026-05-01 08:22:59.643097,with_onion,N/A,4
