shop_id,transaction_id,customer_name,city,address,timestamp,tortilla_type,price,quantity
27,2013c4ca-4719-4a29-afb5-a64d8715bf9d,Joel Fabregat Céspedes,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 09:18:05.696003,vegan,N/A,5
27,671a0342-fa4c-483e-a9e9-1404bcf6fcef,Lucas Morales Barreda,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 16:17:16.843418,vegan,9.97,5
27,6a6492a7-ef8f-414a-889c-a71373aac528,César del Riba,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 09:31:03.801977,classic,5.16,3
27,69184027-a7eb-49f7-9d01-96b114107fa6,Evita Poza Frías,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 13:17:09.189482,vegan,,1
27,e4ccfcd6-42cd-40a2-a864-f39c47186b2c,Sofía Gracia Ojeda Roca,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 20:04:32.542491,vegan,N/A,1
27,f05a0d56-c983-427e-88ab-6c3a9736dac0,Lope del Saldaña,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 06:59:23.221092,without_onion,N/A,3
27,75b12ae5-1850-4fe3-a769-9b2966781139,Zoraida Cabañas-Hoz,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 12:58:54.484534,with_onion,9.38,3
27,e15a7ad7-5b5f-41af-9e5d-0a8de6e505a4,Jeremías Mayo,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 03:19:57.008044,without_onion,11.35,4
27,4ffcbfd9-afd4-495b-a153-06687cd85f19,Rogelio Figueras Carbonell,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 16:43:23.782992,without_onion,N/A,1
27,68c761ca-f4aa-4ea6-bf36-bb0d8f1a5d44,Fabiana de Vizcaíno,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 19:35:12.064497,vegan,N/A,1
27,387f9d4a-4559-4731-8c1e-31c865156ce7,Gerardo Santamaría Díaz,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 01:12:00.410680,with_onion,14.35,4
27,dd406ea3-5b89-442f-aefb-aba4de262279,Leandro Cantón Alberola,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 19:06:54.719867,with_onion,N/A,1
27,832533b1-9a5e-403c-8144-d17915d1595d,Natanael Olivera Lluch,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 07:18:54.598650,classic,N/A,1
27,3c0869ea-6ffc-4fe1-9a54-6fb5be1f73a9,Agustín Ferrer Rodríguez,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 19:26:10.287830,without_onion,N/A,2
27,f97c4d86-4447-49f2-8b32-b53667f6011e,Amancio Tejedor Verdú,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 02:28:00.324066,vegan,,4
27,467e5998-28bd-478b-9c1a-c7b0e9a47c9d,Lucila Tenorio Moliner,Sevilla,"Alameda de Kike Carballo 33 Puerta 0 , Burgos, 23563",2026-05-01 00:29:41.498596,without_onion,,4
