shop_id,transaction_id,customer_name,city,address,timestamp,tortilla_type,price,quantity
53,d1a4755b-66ea-4900-b910-f2c4ad398e36,Estrella Calleja Arnaiz,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 02:10:17.417361,classic,,2
53,2d2dea76-d89a-44dc-be1a-673d9b1b019b,Estrella Roda,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 05:21:59.156620,classic,,2
53,d8c49eb1-9488-4434-9ad5-a03d2ea9347b,Nazario Zabala Salvà,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 18:42:52.150891,classic,N/A,5
53,6a16d179-4f64-429b-8516-c3e386e9f6bf,Clotilde Duran Ibáñez,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 15:20:08.783203,with_onion,N/A,4
53,ed7ae4fd-162f-4e3b-b596-f2a2961c1468,Serafina Jaén-Torrecilla,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 16:49:00.149095,vegan,12.26,1
53,9e9670ff-8389-4b84-801b-24e65877cc05,Marisa Gual Blanes,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 04:56:53.603335,without_onion,13.18,3
53,d5812993-dfa4-4647-a0e8-db3a2a8b0bee,Martirio Vendrell Arribas,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 19:24:17.176379,vegan,10.81,5
53,7aa24889-cb82-4924-a411-d6b7808e2d4f,Hermenegildo Tejera,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 08:41:24.437698,classic,12.03,4
53,2c687413-ba8b-4811-82fa-73f90440784d,Eusebia del Murillo,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 19:41:14.950727,without_onion,N/A,4
53,77abb2d3-0b13-460d-b449-d4d4d0a02e38,Susanita Sarmiento-Enríquez,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 07:43:39.375558,with_onion,11.33,3
53,7eecc67b-a422-4560-98e0-7fded734183b,Lucio Jerez Aranda,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 14:53:01.825940,without_onion,N/A,1
53,5f9eef03-5665-4473-8d2c-54165f0465f8,Martirio de Ramis,Palma,"Cañada Eva Castilla 42, Valencia, 39340",2026-05-01 18:33:34.293967,without_onion,,4
